Class,R_sw_3_h_2,K_sw_3_h_2,RorK_sw_3_h_2,R_sw_5_h_2,RorK_sw_3_h_2,K_sw_5_h_2,RorK_sw_5_h_2,R_sw_2_h_2,K_sw_2_h_2,RorK_sw_2_h_2,D_sw_10_h_2,E_sw_5_h_2,DorE_sw_10_h_2,length,frac_R,frac_K,frac_D,frac_E
nonDRNA,0.005037783,0.007556675,0.020151134,0.01511335,0.020151134,0.017632242,0.050377834,0.002518892,0.002518892,0.007556675,0.017632242,0.027707809,0.246851385,397,0.04534005,0.0302267,0.027707809,0.068010076
nonDRNA,0.013215859,0.008810573,0.022026432,0.030837004,0.022026432,0.017621145,0.04845815,0.004405286,0.004405286,0.008810573,0.061674009,0.017621145,0.13215859,227,0.061674009,0.030837004,0.035242291,0.030837004
nonDRNA,0.03030303,0,0.060606061,0.075757576,0.060606061,0,0.136363636,0.015151515,0,0.03030303,0.136363636,0,0.242424242,66,0.090909091,0.045454545,0.060606061,0.03030303
nonDRNA,0,0.02173913,0.079710145,0.014492754,0.079710145,0.079710145,0.217391304,0,0.007246377,0.028985507,0.028985507,0.02173913,0.130434783,138,0.101449275,0.086956522,0.028985507,0.065217391
nonDRNA,0.00330033,0,0.01320132,0.01320132,0.01320132,0.00330033,0.04620462,0,0,0.00330033,0.052805281,0.02310231,0.231023102,303,0.0330033,0.03630363,0.0330033,0.056105611
nonDRNA,0.015801354,0,0.018058691,0.031602709,0.018058691,0,0.042889391,0.009029345,0,0.009029345,0.101580135,0.015801354,0.221218962,443,0.054176072,0.009029345,0.054176072,0.031602709
nonDRNA,0.019920319,0,0.035856574,0.043824701,0.035856574,0,0.087649402,0.007968127,0,0.015936255,0.091633466,0.03187251,0.302788845,251,0.075697211,0.035856574,0.06374502,0.051792829
nonDRNA,0.019920319,0,0.027888446,0.043824701,0.027888446,0,0.071713147,0.007968127,0,0.011952191,0.091633466,0.03187251,0.306772908,251,0.075697211,0.03187251,0.06374502,0.055776892
nonDRNA,0.029304029,0,0.051282051,0.073260073,0.051282051,0.021978022,0.135531136,0.014652015,0,0.018315018,0.062271062,0.080586081,0.450549451,273,0.062271062,0.051282051,0.051282051,0.098901099
nonDRNA,0.00309119,0.032457496,0.064142195,0.00927357,0.064142195,0.097372488,0.173106646,0.001545595,0.010046368,0.022411128,0.047140649,0.103554869,0.489953632,1294,0.033230294,0.115919629,0.034775889,0.113601236
nonDRNA,0.002538071,0.010152284,0.021573604,0.01142132,0.021573604,0.030456853,0.07106599,0.001269036,0.001269036,0.006345178,0.085025381,0.043147208,0.329949239,788,0.041878173,0.044416244,0.044416244,0.065989848
nonDRNA,0.015337423,0.001840491,0.03190184,0.052147239,0.03190184,0.010429448,0.099386503,0.005521472,0.000613497,0.012883436,0.060736196,0.09202454,0.409202454,1630,0.077300613,0.028220859,0.043558282,0.104907975
nonDRNA,0.023060797,0.008385744,0.039832285,0.048218029,0.039832285,0.023060797,0.109014675,0.01048218,0.004192872,0.016771488,0.161425577,0.031446541,0.427672956,477,0.075471698,0.046121593,0.077568134,0.062893082
nonDRNA,0.024615385,0,0.030769231,0.08,0.030769231,0,0.095384615,0.009230769,0,0.010769231,0.130769231,0.041538462,0.389230769,650,0.098461538,0.013846154,0.076923077,0.063076923
nonDRNA,0.003389831,0.013559322,0.044067797,0.020338983,0.044067797,0.040677966,0.098305085,0,0.006779661,0.016949153,0.088135593,0.010169492,0.216949153,295,0.047457627,0.06779661,0.061016949,0.037288136
nonDRNA,0,0.026086957,0.026086957,0,0.026086957,0.069565217,0.07826087,0,0.008695652,0.008695652,0,0.07826087,0.460869565,115,0.034782609,0.07826087,0.026086957,0.130434783
nonDRNA,0.016771488,0.012578616,0.044025157,0.033542977,0.044025157,0.025157233,0.106918239,0.008385744,0.008385744,0.020964361,0.144654088,0.033542977,0.417190776,477,0.071278826,0.052410901,0.064989518,0.06918239
nonDRNA,0.003846154,0.011538462,0.015384615,0.011538462,0.015384615,0.019230769,0.030769231,0,0.003846154,0.003846154,0.038461538,0.042307692,0.253846154,260,0.026923077,0.061538462,0.038461538,0.057692308
nonDRNA,0.003968254,0.003968254,0.023809524,0.01984127,0.023809524,0.007936508,0.063492063,0,0,0.007936508,0.03968254,0.063492063,0.246031746,252,0.051587302,0.03968254,0.047619048,0.055555556
nonDRNA,0,0.00660793,0.022026432,0.004405286,0.022026432,0.028634361,0.066079295,0,0,0.00660793,0.13215859,0.011013216,0.288546256,454,0.046255507,0.04185022,0.057268722,0.04185022
nonDRNA,0,0.02443281,0.034904014,0.005235602,0.034904014,0.082024433,0.116928447,0,0.006980803,0.010471204,0.092495637,0.118673647,0.577661431,573,0.038394415,0.094240838,0.057591623,0.120418848
nonDRNA,0.01369863,0.02739726,0.047945205,0.02739726,0.047945205,0.061643836,0.109589041,0.006849315,0.01369863,0.020547945,0.143835616,0.02739726,0.397260274,146,0.04109589,0.068493151,0.075342466,0.061643836
nonDRNA,0.006711409,0.026845638,0.046979866,0.013422819,0.046979866,0.053691275,0.104026846,0.003355705,0.010067114,0.020134228,0.097315436,0.080536913,0.463087248,298,0.030201342,0.083892617,0.05033557,0.083892617
nonDRNA,0,0.032407407,0.055555556,0,0.055555556,0.069444444,0.125,0,0.018518519,0.027777778,0.106481481,0.032407407,0.314814815,216,0.037037037,0.092592593,0.046296296,0.074074074
nonDRNA,0,0.00248139,0.017369727,0.007444169,0.017369727,0.014888337,0.062034739,0,0,0.007444169,0.079404467,0.017369727,0.320099256,403,0.054590571,0.039702233,0.064516129,0.054590571
nonDRNA,0,0.040322581,0.040322581,0,0.040322581,0.102822581,0.108870968,0,0.016129032,0.016129032,0.088709677,0.056451613,0.445564516,496,0.018145161,0.114919355,0.046370968,0.090725806
nonDRNA,0.00536193,0.00536193,0.032171582,0.013404826,0.032171582,0.013404826,0.08310992,0.002680965,0.002680965,0.010723861,0.112600536,0.064343164,0.386058981,373,0.034852547,0.053619303,0.064343164,0.069705094
nonDRNA,0,0.01744186,0.01744186,0,0.01744186,0.040697674,0.046511628,0,0.005813953,0.005813953,0.197674419,0.081395349,0.406976744,172,0.046511628,0.052325581,0.075581395,0.058139535
nonDRNA,0.02739726,0,0.02739726,0.086757991,0.02739726,0,0.086757991,0.00913242,0,0.00913242,0,0.04109589,0.246575342,219,0.086757991,0.00456621,0.02283105,0.091324201
nonDRNA,0,0.012269939,0.030674847,0,0.030674847,0.012269939,0.055214724,0,0.006134969,0.012269939,0.024539877,0.036809816,0.343558282,163,0.030674847,0.073619632,0.042944785,0.073619632
nonDRNA,0,0.040955631,0.054607509,0,0.054607509,0.112627986,0.139931741,0,0.013651877,0.020477816,0.102389078,0.044368601,0.365187713,293,0.010238908,0.116040956,0.061433447,0.061433447
nonDRNA,0,0.033707865,0.037453184,0,0.037453184,0.06741573,0.101123596,0,0.014981273,0.014981273,0.08988764,0.003745318,0.243445693,267,0.033707865,0.082397004,0.048689139,0.041198502
nonDRNA,0.017897092,0.004474273,0.046979866,0.058165548,0.046979866,0.015659955,0.129753915,0.006711409,0.002237136,0.017897092,0.125279642,0.035794183,0.304250559,447,0.078299776,0.044742729,0.064876957,0.049217002
nonDRNA,0,0.026066351,0.052132701,0,0.052132701,0.085308057,0.127962085,0,0.007109005,0.018957346,0.085308057,0.073459716,0.388625592,422,0.037914692,0.085308057,0.056872038,0.075829384
nonDRNA,0,0.013636364,0.040909091,0.013636364,0.040909091,0.031818182,0.104545455,0,0.004545455,0.013636364,0.036363636,0.054545455,0.354545455,220,0.040909091,0.068181818,0.036363636,0.086363636
nonDRNA,0.006564551,0.010940919,0.019693654,0.019693654,0.019693654,0.026258206,0.074398249,0.002188184,0.006564551,0.008752735,0.094091904,0.028446389,0.391684902,457,0.043763676,0.048140044,0.061269147,0.070021882
nonDRNA,0.001818182,0.001818182,0.003636364,0.005454545,0.003636364,0.009090909,0.025454545,0,0,0,0.054545455,0.010909091,0.28,550,0.023636364,0.050909091,0.047272727,0.056363636
nonDRNA,0.019736842,0,0.039473684,0.039473684,0.039473684,0.013157895,0.105263158,0.006578947,0,0.013157895,0.111842105,0.052631579,0.368421053,152,0.065789474,0.059210526,0.059210526,0.092105263
nonDRNA,0.003663004,0,0.010989011,0.04029304,0.010989011,0.003663004,0.065934066,0,0,0.003663004,0.051282051,0.029304029,0.245421245,273,0.06959707,0.025641026,0.032967033,0.06959707
nonDRNA,0,0.011235955,0.018726592,0.007490637,0.018726592,0.029962547,0.06741573,0,0.003745318,0.007490637,0.059925094,0.048689139,0.460674157,267,0.033707865,0.074906367,0.052434457,0.093632959
nonDRNA,0,0.009063444,0.021148036,0.009063444,0.021148036,0.045317221,0.090634441,0,0.003021148,0.006042296,0.096676737,0.018126888,0.374622356,331,0.033232628,0.075528701,0.057401813,0.069486405
nonDRNA,0.012903226,0.025806452,0.051612903,0.032258065,0.051612903,0.070967742,0.122580645,0,0.012903226,0.019354839,0.038709677,0.04516129,0.296774194,155,0.064516129,0.070967742,0.04516129,0.077419355
nonDRNA,0.013377926,0.001672241,0.02006689,0.035117057,0.02006689,0.006688963,0.051839465,0.005016722,0,0.006688963,0.06187291,0.035117057,0.316053512,598,0.078595318,0.025083612,0.046822742,0.066889632
nonDRNA,0,0,0.006060606,0,0.006060606,0.012121212,0.042424242,0,0,0,0.127272727,0.078787879,0.418181818,165,0.024242424,0.054545455,0.060606061,0.090909091
nonDRNA,0.009009009,0.009009009,0.040540541,0.018018018,0.040540541,0.027027027,0.103603604,0.004504505,0.004504505,0.018018018,0.099099099,0.040540541,0.36036036,222,0.045045045,0.09009009,0.063063063,0.058558559
nonDRNA,0.003076923,0.024615385,0.049230769,0.012307692,0.049230769,0.061538462,0.144615385,0,0.009230769,0.018461538,0.08,0.076923077,0.446153846,325,0.055384615,0.086153846,0.055384615,0.086153846
nonDRNA,0.021428571,0.014285714,0.042857143,0.05,0.042857143,0.028571429,0.114285714,0.007142857,0.007142857,0.014285714,0.107142857,0.021428571,0.292857143,140,0.057142857,0.042857143,0.057142857,0.064285714
nonDRNA,0.002758621,0.009655172,0.017931034,0.006896552,0.017931034,0.035862069,0.051034483,0.00137931,0.002758621,0.008275862,0.20137931,0.004137931,0.337931034,725,0.019310345,0.068965517,0.08,0.033103448
nonDRNA,0,0.012145749,0.016194332,0,0.016194332,0.032388664,0.050607287,0,0.004048583,0.006072874,0.089068826,0.072874494,0.360323887,494,0.024291498,0.070850202,0.04048583,0.091093117
nonDRNA,0.013435701,0.019193858,0.05950096,0.032629559,0.05950096,0.044145873,0.134357006,0.005758157,0.007677543,0.02303263,0.082533589,0.034548944,0.332053743,521,0.053742802,0.067178503,0.049904031,0.067178503
nonDRNA,0.007518797,0,0.011278195,0.015037594,0.011278195,0.007518797,0.041353383,0.003759398,0,0.003759398,0.105263158,0.045112782,0.327067669,266,0.041353383,0.022556391,0.04887218,0.067669173
RNA,0.007092199,0.039007092,0.067375887,0.024822695,0.067375887,0.088652482,0.134751773,0,0.014184397,0.028368794,0.039007092,0.021276596,0.195035461,282,0.04964539,0.078014184,0.031914894,0.04964539
RNA,0.010526316,0.005263158,0.042105263,0.047368421,0.042105263,0.036842105,0.131578947,0.005263158,0,0.015789474,0.068421053,0.021052632,0.231578947,190,0.047368421,0.063157895,0.031578947,0.052631579
RNA,0.016990291,0.031553398,0.07038835,0.065533981,0.07038835,0.067961165,0.169902913,0.007281553,0.012135922,0.033980583,0.089805825,0.055825243,0.373786408,412,0.075242718,0.087378641,0.053398058,0.077669903
RNA,0.025641026,0,0.08974359,0.115384615,0.08974359,0.025641026,0.224358974,0.006410256,0,0.038461538,0.128205128,0,0.16025641,156,0.108974359,0.08974359,0.064102564,0.051282051
RNA,0,0,0.0625,0,0.0625,0,0.125,0,0,0.03125,0.140625,0.0625,0.359375,64,0.078125,0.046875,0.0625,0.0625
RNA,0.018726592,0.02247191,0.071161049,0.063670412,0.071161049,0.082397004,0.217228464,0.003745318,0.007490637,0.018726592,0,0.052434457,0.280898876,267,0.086142322,0.08988764,0.014981273,0.086142322
RNA,0,0.053571429,0.071428571,0,0.071428571,0.116071429,0.205357143,0,0.017857143,0.026785714,0.089285714,0.026785714,0.160714286,112,0.026785714,0.125,0.035714286,0.026785714
RNA,0.066666667,0.033333333,0.125,0.158333333,0.125,0.091666667,0.283333333,0.025,0.016666667,0.066666667,0,0.05,0.283333333,120,0.125,0.091666667,0.025,0.1
RNA,0.02739726,0.01369863,0.068493151,0.054794521,0.068493151,0.04109589,0.164383562,0.01369863,0.01369863,0.04109589,0.082191781,0.054794521,0.369863014,73,0.082191781,0.095890411,0.068493151,0.068493151
RNA,0.042857143,0.023809524,0.1,0.104761905,0.1,0.052380952,0.223809524,0.019047619,0.00952381,0.042857143,0.038095238,0,0.271428571,210,0.095238095,0.066666667,0.038095238,0.071428571
RNA,0.018604651,0,0.027906977,0.065116279,0.027906977,0,0.074418605,0.004651163,0,0.009302326,0.088372093,0.060465116,0.265116279,215,0.088372093,0.018604651,0.046511628,0.041860465
RNA,0.020408163,0.047619048,0.142857143,0.06122449,0.142857143,0.129251701,0.272108844,0.013605442,0.020408163,0.06122449,0.068027211,0.068027211,0.299319728,147,0.095238095,0.136054422,0.034013605,0.06122449
RNA,0.025145068,0.001934236,0.046421663,0.087040619,0.046421663,0.005802708,0.131528046,0.007736944,0,0.013539652,0.046421663,0.077369439,0.404255319,517,0.112185687,0.034816248,0.036750484,0.096711799
RNA,0.004750594,0.01543943,0.038004751,0.014251781,0.038004751,0.043942993,0.10807601,0.001187648,0.005938242,0.01543943,0.156769596,0.040380048,0.396674584,842,0.048693587,0.072446556,0.06888361,0.065320665
RNA,0.032786885,0.016393443,0.090163934,0.12295082,0.090163934,0.040983607,0.262295082,0.016393443,0.008196721,0.032786885,0.18852459,0,0.31147541,122,0.114754098,0.081967213,0.073770492,0.040983607
RNA,0.076923077,0.076923077,0.269230769,0.192307692,0.269230769,0.192307692,0.538461538,0.038461538,0.019230769,0.115384615,0,0,0,52,0.173076923,0.173076923,0.019230769,0
RNA,0.023890785,0.085324232,0.14334471,0.068259386,0.14334471,0.221843003,0.365187713,0.006825939,0.040955631,0.068259386,0.116040956,0.027303754,0.259385666,293,0.064846416,0.177474403,0.051194539,0.051194539
RNA,0.02247191,0,0.033707865,0.050561798,0.033707865,0.005617978,0.078651685,0.011235955,0,0.016853933,0.095505618,0.061797753,0.269662921,178,0.061797753,0.06741573,0.050561798,0.056179775
RNA,0,0.033898305,0.06779661,0.016949153,0.06779661,0.06779661,0.152542373,0,0.016949153,0.033898305,0,0,0.305084746,59,0.084745763,0.101694915,0.033898305,0.06779661
RNA,0.011583012,0.023166023,0.069498069,0.034749035,0.069498069,0.084942085,0.185328185,0.003861004,0.007722008,0.027027027,0.088803089,0.034749035,0.305019305,259,0.069498069,0.108108108,0.05019305,0.054054054
RNA,0.005586592,0.011173184,0.044692737,0.067039106,0.044692737,0.022346369,0.12849162,0,0.005586592,0.016759777,0,0.022346369,0.195530726,179,0.106145251,0.033519553,0.011173184,0.094972067
RNA,0.028455285,0,0.052845528,0.06504065,0.052845528,0.032520325,0.178861789,0.012195122,0,0.020325203,0.081300813,0.032520325,0.361788618,246,0.073170732,0.06097561,0.052845528,0.077235772
RNA,0.01754386,0.011164274,0.052631579,0.039872408,0.052631579,0.04784689,0.148325359,0.003189793,0.003189793,0.015948963,0.062200957,0.081339713,0.422647528,627,0.066985646,0.079744817,0.043062201,0.090909091
RNA,0.018726592,0.007490637,0.043071161,0.061797753,0.043071161,0.031835206,0.129213483,0.005617978,0.003745318,0.014981273,0.209737828,0.046816479,0.361423221,534,0.052434457,0.063670412,0.084269663,0.048689139
RNA,0.024691358,0.049382716,0.148148148,0.086419753,0.148148148,0.111111111,0.333333333,0.012345679,0.024691358,0.061728395,0,0,0,81,0.111111111,0.12345679,0.012345679,0.037037037
RNA,0.02259887,0.005649718,0.056497175,0.04519774,0.056497175,0.02259887,0.169491525,0.011299435,0,0.02259887,0.146892655,0.096045198,0.372881356,177,0.09039548,0.079096045,0.056497175,0.084745763
RNA,0.02919708,0.02189781,0.109489051,0.065693431,0.109489051,0.094890511,0.270072993,0.00729927,0.00729927,0.03649635,0.01459854,0.072992701,0.306569343,137,0.087591241,0.116788321,0.02919708,0.065693431
RNA,0.025641026,0.051282051,0.092307692,0.056410256,0.092307692,0.102564103,0.21025641,0.01025641,0.025641026,0.046153846,0.025641026,0.061538462,0.246153846,195,0.082051282,0.082051282,0.030769231,0.066666667
RNA,0.108108108,0.027027027,0.216216216,0.216216216,0.216216216,0.081081081,0.459459459,0.054054054,0,0.054054054,0,0,0,37,0.216216216,0.108108108,0,0.027027027
RNA,0.047619048,0.035714286,0.107142857,0.095238095,0.107142857,0.095238095,0.238095238,0.023809524,0.011904762,0.047619048,0.226190476,0.095238095,0.595238095,84,0.083333333,0.095238095,0.071428571,0.095238095
RNA,0.020618557,0.030927835,0.072164948,0.082474227,0.072164948,0.06185567,0.206185567,0,0.020618557,0.030927835,0,0.020618557,0.18556701,97,0.082474227,0.082474227,0.030927835,0.051546392
RNA,0.013071895,0.04248366,0.098039216,0.022875817,0.098039216,0.098039216,0.196078431,0.003267974,0.016339869,0.04248366,0.094771242,0.088235294,0.444444444,306,0.045751634,0.107843137,0.055555556,0.107843137
RNA,0,0.112359551,0.179775281,0,0.179775281,0.382022472,0.438202247,0,0.04494382,0.06741573,0.011235955,0,0.04494382,89,0.033707865,0.258426966,0.04494382,0.02247191
RNA,0,0.06779661,0.101694915,0,0.101694915,0.144067797,0.271186441,0,0.025423729,0.033898305,0,0.110169492,0.254237288,118,0.059322034,0.144067797,0.025423729,0.084745763
RNA,0.02238806,0.014925373,0.097014925,0.089552239,0.097014925,0.029850746,0.23880597,0.007462687,0.007462687,0.037313433,0.029850746,0.014925373,0.208955224,134,0.126865672,0.059701493,0.029850746,0.052238806
RNA,0.012135922,0.031553398,0.071601942,0.04368932,0.071601942,0.112864078,0.202669903,0.004854369,0.006067961,0.02184466,0.091019417,0.099514563,0.524271845,824,0.064320388,0.101941748,0.048543689,0.116504854
RNA,0.030042918,0.017167382,0.08583691,0.090128755,0.08583691,0.051502146,0.188841202,0.012875536,0.008583691,0.034334764,0.030042918,0.103004292,0.236051502,233,0.098712446,0.060085837,0.025751073,0.072961373
RNA,0.083333333,0.033333333,0.233333333,0.15,0.233333333,0.1,0.383333333,0.033333333,0,0.083333333,0,0,0.283333333,60,0.166666667,0.133333333,0.016666667,0.1
RNA,0.028985507,0.018115942,0.06884058,0.06884058,0.06884058,0.06884058,0.206521739,0.010869565,0.007246377,0.028985507,0.072463768,0.050724638,0.402173913,276,0.072463768,0.083333333,0.065217391,0.079710145
RNA,0.029166667,0.008333333,0.047916667,0.0625,0.047916667,0.014583333,0.104166667,0.0125,0.002083333,0.01875,0.083333333,0.102083333,0.377083333,480,0.06875,0.045833333,0.04375,0.089583333
RNA,0.010796221,0.029689609,0.064777328,0.035087719,0.064777328,0.078272605,0.155195682,0.004048583,0.009446694,0.025641026,0.13900135,0.053981107,0.425101215,741,0.051282051,0.083670715,0.068825911,0.083670715
RNA,0,0.00862069,0.051724138,0,0.051724138,0.025862069,0.129310345,0,0,0.017241379,0.215517241,0,0.448275862,116,0.060344828,0.060344828,0.103448276,0.051724138
RNA,0.005034325,0.009610984,0.027459954,0.015560641,0.027459954,0.029748284,0.081922197,0.00228833,0.00228833,0.009610984,0.073684211,0.028375286,0.276887872,2185,0.041189931,0.053546911,0.04576659,0.054462243
RNA,0,0,0.02739726,0,0.02739726,0,0.068493151,0,0,0.01369863,0,0.054794521,0.164383562,73,0.02739726,0.082191781,0.02739726,0.068493151
RNA,0.007086614,0.018110236,0.041732283,0.025984252,0.041732283,0.037007874,0.098425197,0.002362205,0.007086614,0.017322835,0.081102362,0.047244094,0.312598425,1270,0.058267717,0.051181102,0.044094488,0.071653543
RNA,0,0,0.012269939,0.006134969,0.012269939,0,0.042944785,0,0,0,0.055214724,0.036809816,0.331288344,163,0.061349693,0.018404908,0.049079755,0.061349693
RNA,0.024793388,0.016528926,0.082644628,0.05785124,0.082644628,0.049586777,0.169421488,0.016528926,0.004132231,0.045454545,0.024793388,0.070247934,0.29338843,242,0.090909091,0.08677686,0.016528926,0.08677686
